,temperature,apparentTemperature,dewPoint,month,hour,is_holiday,gen
6971,58.91,58.91,54.2,10,1,0,0.68186889
6972,58.01,58.01,52.63,10,2,0,0.635567777
6973,56.59,56.59,52.31,10,3,0,0.616381667
6974,56.01,56.01,49.88,10,4,0,0.643053333
6975,56.27,56.27,49.36,10,5,0,0.224264446
6976,54.95,54.95,48.66,10,6,0,0.235582223
6977,54.58,54.58,46.41,10,7,0,0.889835555
6978,53.78,53.78,45.89,10,8,0,0.709928888
6979,53.38,53.38,46.15,10,9,0,1.374382778
6980,51.89,51.89,46.58,10,10,0,0.536921111
6981,51.97,51.97,45.25,10,11,0,0.239313887
6982,50.94,50.94,43.58,10,12,0,0.25020389
6983,50.16,50.16,43.0,10,13,0,0.178635001
6984,49.35,45.19,41.6,10,14,0,0.196534444
6985,47.61,43.45,41.17,10,15,0,0.286061664
6986,46.69,42.48,37.03,10,16,0,0.377429446
6987,45.39,41.07,37.0,10,17,0,0.796758333
6988,44.19,40.81,37.65,10,18,0,0.728267223
6989,44.27,40.41,35.83,10,19,0,1.028449444
6990,44.29,39.99,35.03,10,20,0,0.756502221
6991,44.61,39.73,35.21,10,21,0,0.306704446
6992,45.65,39.79,34.04,10,22,0,1.110081667
6993,45.71,40.53,30.61,10,23,0,0.235397778
6994,45.74,40.08,29.09,10,0,0,0.196201109
6995,46.03,40.73,29.4,10,1,0,0.253547222
6996,46.59,41.32,28.87,10,2,0,0.242717778
6997,46.35,41.09,28.97,10,3,0,0.287125002
6998,46.1,40.56,27.52,10,4,0,0.305626109
6999,44.61,38.3,27.33,10,5,0,0.194656667
7000,43.26,37.7,26.93,10,6,0,0.476985555
7001,42.2,35.98,25.96,10,7,0,0.560176666
7002,41.28,36.16,24.68,10,8,0,0.505407776
7003,40.07,35.15,24.94,10,9,0,0.309927224
7004,38.91,34.48,24.68,10,10,0,0.353204443
7005,37.42,32.92,24.24,10,11,0,0.366859443
7006,35.25,30.96,24.23,10,12,0,0.246193888
7007,33.78,33.78,25.69,10,13,0,0.189541666
7008,31.56,27.24,26.7,10,14,0,0.214892223
7009,30.64,25.3,26.28,10,15,0,0.200694444
7010,31.0,25.83,26.25,10,16,0,0.182712222
7011,30.73,24.94,26.74,10,17,0,0.445721665
7012,30.2,24.98,26.61,10,18,0,0.660658888
7013,29.61,25.79,26.81,10,19,0,0.463468889
7014,30.21,26.42,27.61,10,20,0,0.538842222
7015,34.88,32.54,30.3,10,21,0,0.417849443
7016,40.77,36.83,31.28,10,22,0,1.135131668
7017,45.24,41.61,31.74,10,23,0,0.219927223
7018,48.36,45.11,31.73,10,0,0,0.245441111
7019,51.94,51.94,33.5,10,1,0,0.320795
7020,52.85,52.85,32.81,10,2,0,0.353116111
7021,53.57,53.57,33.31,10,3,0,0.290157778
7022,53.05,53.05,33.0,10,4,0,0.27251111
7023,51.62,51.62,32.99,10,5,0,0.240109999
7024,50.98,50.98,33.98,10,6,0,0.368300555
7025,49.27,47.92,35.94,10,7,0,0.445433888
7026,48.49,46.57,36.09,10,8,0,0.282026111
7027,48.5,46.59,36.29,10,9,0,0.749291111
7028,47.99,46.33,36.77,10,10,0,0.852229999
7029,48.28,44.86,37.13,10,11,0,0.559433891
7030,48.05,45.73,37.59,10,12,0,0.598009444
7031,47.89,45.74,38.16,10,13,0,0.140293332
7032,47.34,44.42,38.9,10,14,0,0.172211111
7033,46.81,43.68,39.84,10,15,0,0.144786112
7034,46.52,43.33,40.4,10,16,0,0.224971111
7035,45.79,43.47,41.33,10,17,0,1.245164445
7036,46.49,43.79,41.38,10,18,0,1.165085
7037,46.01,46.01,41.91,10,19,0,1.51365611
7038,46.03,46.03,42.44,10,20,0,1.056668889
7039,47.35,44.73,43.32,10,21,0,0.50275611
7040,48.43,47.24,44.2,10,22,0,0.79611611
7041,49.42,47.69,45.09,10,23,0,0.862506112
7042,50.19,50.19,46.26,10,0,0,0.186157222
7043,51.11,51.11,47.22,10,1,0,0.602962223
7044,52.12,52.12,48.02,10,2,0,0.545560554
7045,52.96,52.96,48.63,10,3,0,0.560257777
7046,53.74,53.74,48.71,10,4,0,0.61230222
7047,53.39,53.39,49.35,10,5,0,0.242
7048,52.12,52.12,48.97,10,6,0,0.366040555
7049,50.73,50.73,48.87,10,7,0,0.568776668
7050,50.64,50.64,48.23,10,8,0,0.494795001
7051,50.49,50.49,48.74,10,9,0,0.581530556
7052,50.97,50.97,48.19,10,10,0,0.775787222
7053,51.01,51.01,48.18,10,11,0,0.877625
7054,51.42,51.42,47.54,10,12,0,0.826358332
7055,51.29,51.29,46.91,10,13,0,0.412578888
7056,50.87,50.87,46.73,10,14,0,0.439145554
7057,51.26,51.26,46.44,10,15,0,0.330851112
7058,50.69,50.69,45.93,10,16,0,0.465623332
7059,50.59,50.59,45.86,10,17,0,1.122466112
7060,50.53,50.53,45.21,10,18,0,0.991339445
7061,50.42,50.42,45.05,10,19,0,1.386726665
7062,50.51,50.51,45.09,10,20,0,1.073206111
7063,50.67,50.67,45.01,10,21,0,0.489063889
7064,50.97,50.97,45.07,10,22,0,0.352406665
7065,51.15,51.15,45.1,10,23,0,0.571415555
7066,52.39,52.39,45.27,10,0,0,0.200140556
7067,52.52,52.52,44.65,10,1,0,0.67009722
7068,52.28,52.28,45.4,10,2,0,0.649500556
7069,52.14,52.14,46.13,10,3,0,0.605380556
7070,51.45,51.45,47.13,10,4,0,0.603473334
7071,50.49,50.49,46.46,10,5,0,0.185824999
7072,49.27,44.73,45.62,10,6,0,0.334293335
7073,48.75,43.87,45.59,10,7,0,0.645258887
7074,48.65,43.43,45.91,10,8,0,0.672501667
7075,48.42,42.71,45.4,10,9,0,0.622591111
7076,48.95,43.42,45.15,10,10,0,0.658106667
7077,48.99,46.57,45.1,10,11,0,0.741588333
7078,49.0,46.02,45.16,10,12,0,0.858029443
7079,48.49,47.03,45.35,10,13,0,0.410679444
7080,48.1,48.1,45.71,10,14,0,0.390105
7081,47.4,45.03,44.69,10,15,0,0.144882223
7082,46.74,43.6,44.01,10,16,0,0.423922222
7083,45.93,42.14,43.83,10,17,0,1.373137222
7084,45.02,42.31,43.15,10,18,0,1.337576666
7085,45.11,41.81,42.67,10,19,0,1.094976113
7086,44.43,41.47,42.64,10,20,0,0.913255001
7087,44.47,41.0,42.23,10,21,0,0.406706668
7088,44.46,40.92,42.51,10,22,0,0.305208888
7089,44.42,40.74,42.6,10,23,0,0.628526111
7090,45.27,41.7,42.75,10,0,0,0.238212779
7091,46.14,42.46,42.91,10,1,0,0.747545554
7092,46.43,42.71,43.13,10,2,0,0.644330001
7093,46.22,42.43,43.64,10,3,0,0.544899444
7094,46.25,43.0,43.57,10,4,0,0.638964444
7095,46.26,43.55,43.51,10,5,0,0.223289998
7096,46.13,42.15,43.51,10,6,0,0.554551111
7097,46.14,42.03,42.94,10,7,0,0.558107223
7098,46.02,42.47,43.49,10,8,0,0.256226667
7099,46.05,43.56,43.49,10,9,0,0.806641667
7100,46.04,43.61,43.52,10,10,0,0.883754445
7101,45.85,43.35,43.55,10,11,0,0.503660554
7102,45.28,43.26,43.31,10,12,0,0.594764443
7103,45.21,41.97,43.17,10,13,0,0.200667778
7104,45.01,41.87,42.71,10,14,0,0.222558335
7105,44.79,40.83,42.52,10,15,0,0.20331389
7106,44.62,41.24,41.74,10,16,0,0.180568334
7107,44.54,41.09,41.69,10,17,0,0.859390555
7108,44.46,40.76,41.46,10,18,0,0.94676111
7109,43.77,40.18,41.51,10,19,0,1.559939444
7110,43.74,39.15,41.41,10,20,0,1.102388889
7111,44.39,39.98,41.38,10,21,0,0.781973334
7112,44.9,39.73,40.68,10,22,0,0.800395
7113,45.95,41.51,41.46,10,23,0,0.533660555
7114,46.23,42.7,40.93,10,0,0,0.215688888
7115,46.63,44.0,41.63,10,1,0,0.719385
7116,46.82,42.97,41.8,10,2,0,0.641454443
7117,46.84,42.9,42.39,10,3,0,0.618409999
7118,47.11,42.93,42.35,10,4,0,0.681835001
7119,46.37,42.96,42.16,10,5,0,0.229577224
7120,46.74,43.15,42.01,10,6,0,0.546942223
7121,46.63,42.34,42.07,10,7,0,1.108394445
7122,46.56,43.2,42.01,10,8,0,0.959726667
7123,46.61,42.72,41.89,10,9,0,1.014713333
7124,46.63,44.23,41.28,10,10,0,1.093893333
7125,46.2,42.79,41.19,10,11,0,0.703386665
7126,45.01,42.8,41.02,10,12,0,0.826984444
7127,41.97,39.78,39.74,10,13,0,0.202947224
7128,40.21,40.21,38.2,10,14,0,0.198172223
7129,39.07,36.6,37.83,10,15,0,0.394478889
7130,38.12,34.39,36.37,10,16,0,0.142475556
7131,39.0,36.57,37.23,10,17,0,1.047006112
7132,38.94,35.78,37.88,10,18,0,1.003096667
7133,39.8,36.62,37.8,10,19,0,1.440227222
7134,40.42,40.42,39.11,10,20,0,1.066839444
7135,43.38,43.38,40.84,10,21,0,0.613648333
7136,48.61,46.11,42.58,10,22,0,0.588250556
7137,52.26,52.26,43.27,10,23,0,0.7875
7138,56.08,56.08,43.33,10,0,0,0.582039999
7139,56.75,56.75,43.79,10,1,0,0.630968334
7140,58.75,58.75,44.82,10,2,0,0.598653334
7141,59.75,59.75,44.64,10,3,0,0.541369999
7142,59.93,59.93,43.7,10,4,0,0.595699444
7143,59.43,59.43,43.02,10,5,0,0.15459389
7144,56.29,56.29,44.43,10,6,0,0.180119999
7145,54.19,54.19,44.55,10,7,0,0.652092221
7146,53.06,53.06,44.07,10,8,0,0.448855557
7147,51.41,51.41,46.08,10,9,0,1.033323334
7148,53.35,53.35,46.47,10,10,0,1.087756667
7149,52.59,52.59,46.96,10,11,0,1.025991111
7150,51.45,51.45,45.54,10,12,0,1.175362222
7151,47.1,45.24,44.13,10,13,0,0.510554444
7152,47.73,45.8,44.96,10,14,0,0.320998889
7153,48.34,48.34,44.05,10,15,0,0.383762778
7154,47.54,45.59,43.23,10,16,0,0.487043335
7155,48.3,44.78,41.15,10,17,0,1.358876111
7156,47.63,43.15,40.17,10,18,0,1.131305001
7157,47.7,43.59,39.28,10,19,0,1.404967777
7158,47.71,43.16,38.65,10,20,0,0.635318335
7159,48.04,42.73,39.51,10,21,0,0.621154445
7160,48.19,43.91,39.55,10,22,0,0.603638887
7161,48.55,43.67,39.38,10,23,0,1.115421111
7162,48.92,44.88,39.33,10,0,0,0.353912779
7163,49.06,43.85,40.43,10,1,0,0.334129445
7164,49.13,43.89,40.15,10,2,0,0.274640556
7165,48.69,43.8,39.91,10,3,0,0.341916667
7166,49.35,44.87,39.25,10,4,0,0.792757223
7167,48.87,44.23,39.52,10,5,0,0.249901666
7168,47.82,42.12,38.73,10,6,0,0.272257778
7169,47.46,42.46,38.54,10,7,0,0.633161667
7170,47.79,42.65,37.35,10,8,0,0.154310556
7171,47.73,42.09,37.19,10,9,0,0.694836668
7172,47.55,42.27,37.44,10,10,0,0.441191666
7173,47.55,43.07,38.03,10,11,0,0.388814444
7174,47.56,43.52,38.81,10,12,0,0.292028888
7175,47.72,43.82,38.97,10,13,0,0.269987223
7176,47.78,43.95,39.18,10,14,0,0.25751889
7177,48.05,43.76,39.91,10,15,0,0.232702222
7178,47.76,43.79,39.54,10,16,0,0.205588335
7179,47.74,42.86,39.4,10,17,0,0.838749447
7180,47.66,43.03,38.25,10,18,0,0.664236112
7181,47.56,43.98,37.69,10,19,0,0.821106668
7182,46.91,43.06,37.17,10,20,0,0.680903333
7183,48.44,44.59,38.09,10,21,0,0.238207222
7184,49.77,45.74,37.31,10,22,0,0.86139
7185,50.7,50.7,36.65,10,23,0,0.167820556
7186,52.02,52.02,37.29,10,0,0,0.268151668
7187,54.14,54.14,38.03,10,1,0,0.353031112
7188,55.58,55.58,38.01,10,2,0,0.314709999
7189,56.73,56.73,38.0,10,3,0,0.25601
7190,56.47,56.47,37.2,10,4,0,0.278978333
7191,55.58,55.58,37.16,10,5,0,0.270365
7192,50.9,50.9,36.87,10,6,0,0.376790556
7193,45.44,45.44,37.32,10,7,0,0.603365
7194,41.66,41.66,36.53,10,8,0,0.77107111
7195,39.57,39.57,35.69,10,9,0,0.405083334
7196,38.37,38.37,35.35,10,10,0,0.215866111
7197,37.02,37.02,34.71,10,11,0,0.234245555
7198,36.15,36.15,33.68,10,12,0,0.267328888
7199,36.09,33.27,33.75,10,13,0,0.212871667
7200,36.16,36.16,34.47,10,14,0,0.192083888
7201,37.71,35.52,35.45,10,15,0,0.16191889
7202,39.85,39.85,36.81,10,16,0,0.160037222
7203,39.98,36.96,37.03,10,17,0,1.142692776
7204,40.65,36.94,37.3,10,18,0,1.103431665
7205,40.93,40.93,37.9,10,19,0,0.975684444
7206,41.78,38.09,38.23,10,20,0,0.709630554
7207,45.69,41.85,39.38,10,21,0,0.548011668
7208,50.83,50.83,40.52,10,22,0,0.671847779
7209,57.01,57.01,40.1,10,23,0,0.645747779
7210,60.99,60.99,41.36,10,0,0,0.259513889
7211,64.31,64.31,42.47,10,1,0,0.710831666
7212,66.07,66.07,43.79,10,2,0,0.726405557
7213,66.8,66.8,45.08,10,3,0,0.549222223
7214,68.9,68.9,46.7,10,4,0,0.613944444
7215,65.54,65.54,46.46,10,5,0,0.146935556
7216,63.2,63.2,46.97,10,6,0,0.425863334
7217,59.35,59.35,47.5,10,7,0,0.741647779
7218,58.57,58.57,47.52,10,8,0,0.386853888
7219,56.84,56.84,47.41,10,9,0,0.632589444
7220,56.0,56.0,47.89,10,10,0,0.920441668
7221,55.55,55.55,47.84,10,11,0,0.630422777
7222,55.6,55.6,47.87,10,12,0,0.852811113
7223,56.73,56.73,48.39,10,13,0,0.220930555
7224,56.58,56.58,48.56,10,14,0,0.210987777
7225,56.24,56.24,49.14,10,15,0,0.206339445
7226,53.89,53.89,48.5,10,16,0,0.669927778
7227,53.71,53.71,48.62,10,17,0,0.902458335
7228,53.0,53.0,48.8,10,18,0,0.921316666
7229,51.17,51.17,48.65,10,19,0,1.137908333
7230,51.75,51.75,49.49,10,20,0,0.698791667
7231,54.0,54.0,51.4,10,21,0,0.146538888
7232,55.1,55.1,52.42,10,22,0,0.147114445
7233,55.68,55.68,53.12,10,23,0,0.560288889
7234,56.24,56.24,52.33,10,0,0,0.612617776
7235,55.9,55.9,51.14,10,1,0,0.658022222
7236,55.7,55.7,51.79,10,2,0,0.652004444
7237,55.11,55.11,50.57,10,3,0,0.544168888
7238,53.97,53.97,49.75,10,4,0,0.625533332
7239,52.88,52.88,48.87,10,5,0,0.179772222
7240,52.06,52.06,47.53,10,6,0,0.167142221
7241,50.88,50.88,45.35,10,7,0,0.537584444
7242,49.24,47.03,43.95,10,8,0,0.482650001
7243,47.99,45.15,40.68,10,9,0,0.613729446
7244,46.66,42.93,38.64,10,10,0,0.31239
7245,44.78,40.43,38.35,10,11,0,0.272700555
7246,44.71,40.45,37.9,10,12,0,0.289505557
7247,44.49,42.55,37.28,10,13,0,0.219887778
7248,41.11,41.11,38.05,10,14,0,0.205716666
7249,40.65,39.08,37.54,10,15,0,0.18422
7250,44.65,40.58,38.31,10,16,0,0.220104444
7251,44.56,40.37,37.75,10,17,0,0.664832779
7252,44.39,39.11,38.29,10,18,0,0.622597779
7253,43.81,39.29,37.49,10,19,0,0.737453889
7254,44.52,39.56,37.79,10,20,0,0.496380555
7255,45.53,42.03,38.56,10,21,0,0.396501666
7256,46.71,42.5,38.94,10,22,0,0.431881665
7257,48.88,45.17,37.51,10,23,0,0.803289443
7258,49.99,46.79,36.7,10,0,0,0.230570001
7259,50.3,50.3,35.41,10,1,0,0.264007221
7260,50.82,50.82,35.75,10,2,0,0.322645
7261,51.4,51.4,35.73,10,3,0,0.281099999
7262,50.94,50.94,35.0,10,4,0,0.344908888
7263,50.37,50.37,35.88,10,5,0,0.229226668
7264,48.73,45.54,36.39,10,6,0,0.660055556
7265,46.85,43.63,36.2,10,7,0,0.740790557
7266,44.75,40.94,35.84,10,8,0,0.246485
7267,42.74,40.62,34.54,10,9,0,0.479671666
7268,41.88,38.46,34.18,10,10,0,0.295332222
7269,41.56,38.23,33.63,10,11,0,0.27943889
7270,40.61,40.61,33.88,10,12,0,0.302997777
7271,39.11,39.11,33.72,10,13,0,0.256059444
7272,36.43,36.43,33.08,10,14,0,0.282011668
7273,34.29,34.29,31.5,10,15,0,0.162888888
7274,32.55,29.5,30.27,10,16,0,0.188745557
7275,31.45,31.45,29.83,10,17,0,0.644297223
7276,31.09,31.09,29.09,10,18,0,0.280406111
7277,29.79,29.79,27.78,10,19,0,0.71273389
7278,30.08,30.08,28.6,10,20,0,0.865604445
7279,33.51,30.69,31.29,10,21,0,0.662890556
7280,37.12,34.73,33.62,10,22,0,0.248013334
7281,42.18,42.18,34.64,10,23,0,1.012572222
7282,47.59,45.19,34.19,11,0,0,0.254873335
7283,48.45,46.57,33.34,11,1,0,0.37250389
7284,49.34,47.46,33.98,11,2,0,0.333267222
7285,49.45,47.41,34.6,11,3,0,0.351001666
7286,49.0,46.09,35.22,11,4,0,0.32208889
7287,48.64,45.97,35.4,11,5,0,0.263537222
7288,46.87,44.43,35.61,11,6,0,0.241921667
7289,46.47,43.71,35.0,11,7,0,0.304167778
7290,45.54,42.7,34.94,11,8,0,0.396717222
7291,45.75,43.25,35.0,11,9,0,0.759057779
7292,45.48,41.98,34.97,11,10,0,0.880667221
7293,44.67,41.3,35.64,11,11,0,0.637627778
7294,44.19,41.45,35.48,11,12,0,0.4015
7295,44.11,41.02,34.65,11,13,0,0.421973334
7296,43.25,39.99,34.44,11,14,0,0.414672223
7297,42.94,39.0,33.59,11,15,0,0.411969445
7298,42.67,38.98,31.74,11,16,0,0.493306112
7299,42.63,38.43,31.23,11,17,0,0.700377223
7300,41.96,36.76,30.52,11,18,0,0.654919445
7301,41.29,36.95,29.42,11,19,0,0.562574999
7302,40.5,38.55,30.67,11,20,0,0.791258333
7303,40.59,35.25,31.38,11,21,0,0.418559999
7304,42.01,38.21,31.68,11,22,0,0.797641111
7305,42.52,40.44,31.96,11,23,0,0.639187222
7306,43.41,40.38,32.49,11,0,0,0.256267222
7307,43.13,38.24,33.1,11,1,0,0.287990554
7308,43.13,38.24,33.1,11,1,0,0.347022779
7309,42.92,37.41,33.56,11,2,0,0.317948333
7310,41.91,38.2,34.17,11,3,0,0.286038888
7311,39.96,35.01,34.75,11,4,0,0.201474444
7312,38.72,32.72,35.3,11,5,0,0.220084444
7313,38.1,34.77,35.7,11,6,0,0.370416667
7314,38.6,35.07,34.87,11,7,0,0.620453333
7315,38.45,34.05,34.86,11,8,0,0.787405556
7316,37.82,32.7,34.73,11,9,0,0.606193333
7317,37.62,31.15,34.6,11,10,0,0.431610556
7318,37.61,32.64,33.96,11,11,0,0.369517224
7319,37.56,30.98,33.73,11,12,0,0.207833333
7320,37.36,31.61,32.7,11,13,0,0.275843331
7321,36.72,32.6,32.56,11,14,0,0.208616667
7322,36.58,28.5,31.36,11,15,0,0.421742778
7323,36.56,30.72,29.81,11,16,0,0.772749444
7324,36.43,29.88,29.3,11,17,0,0.703377778
7325,35.81,29.09,27.47,11,18,0,0.718072223
7326,35.0,26.61,25.16,11,19,0,0.830152224
7327,34.95,24.26,24.13,11,20,0,0.591135
7328,35.1,25.11,23.57,11,21,0,0.570320555
7329,36.15,25.62,24.19,11,22,0,0.683551111
7330,36.41,26.49,23.93,11,23,0,0.582584443
7331,36.97,26.68,22.54,11,0,0,0.378131111
7332,38.79,29.24,22.35,11,1,0,0.419783889
7333,41.46,32.45,21.19,11,2,0,0.389236665
7334,43.21,34.71,19.5,11,3,0,0.318786112
7335,43.64,35.42,18.66,11,4,0,0.218738333
7336,42.92,34.83,18.45,11,5,0,0.202393888
7337,40.32,32.78,17.7,11,6,0,0.682961113
7338,39.48,32.38,15.26,11,7,0,0.723652777
7339,38.9,32.01,12.95,11,8,0,0.330929999
7340,37.46,29.16,12.59,11,9,0,0.282949999
7341,36.49,29.29,13.53,11,10,0,0.673961111
7342,35.77,28.71,14.86,11,11,0,0.280558334
7343,34.76,28.06,15.08,11,12,0,0.185067778
7344,35.0,28.01,14.66,11,13,0,0.185818888
7345,34.11,26.42,14.56,11,14,0,0.194578335
7346,33.54,25.35,15.4,11,15,0,0.218859444
7347,32.8,24.59,16.8,11,16,0,0.340667779
7348,31.99,24.39,17.92,11,17,0,0.738964444
7349,31.75,24.46,18.82,11,18,0,0.761683333
7350,31.25,24.18,19.2,11,19,0,0.954997221
7351,30.77,24.2,20.08,11,20,0,0.359729999
7352,35.03,29.39,22.18,11,21,0,0.249240554
7353,38.58,32.03,22.28,11,22,0,0.190679445
7354,42.01,35.97,22.6,11,23,0,0.765159445
7355,44.77,39.24,21.81,11,0,0,0.332655001
7356,47.26,41.45,21.3,11,1,0,0.347705555
7357,49.71,44.66,23.93,11,2,0,0.29994111
7358,51.64,51.64,25.93,11,3,0,0.396526111
7359,52.54,52.54,26.45,11,4,0,0.261775001
7360,51.57,51.57,28.73,11,5,0,0.244388333
7361,49.77,46.36,29.78,11,6,0,0.720788334
7362,48.13,44.78,29.98,11,7,0,0.681057224
7363,47.56,43.89,26.28,11,8,0,0.482684999
7364,44.3,40.84,25.59,11,9,0,0.508640555
7365,38.21,34.14,26.89,11,10,0,0.427569445
7366,35.68,32.32,27.06,11,11,0,0.251862223
7367,33.38,33.38,26.66,11,12,0,0.156780001
7368,33.47,30.29,27.72,11,13,0,0.649246112
7369,35.62,32.89,29.79,11,14,0,0.168499445
7370,37.13,37.13,30.83,11,15,0,0.873687775
7371,38.57,38.57,32.0,11,16,0,0.266135001
7372,39.32,36.0,31.76,11,17,0,0.718455
7373,40.08,37.85,32.37,11,18,0,0.775316665
7374,40.05,37.1,32.19,11,19,0,0.527655
7375,40.97,40.97,32.04,11,20,0,0.361653888
7376,43.23,43.23,33.09,11,21,0,0.325122223
7377,47.18,45.35,33.79,11,22,0,0.537266667
7378,50.29,50.29,32.65,11,23,0,0.542288888
7379,55.3,55.3,31.28,11,0,0,0.231535556
7380,60.08,60.08,29.48,11,1,0,0.276374445
7381,61.67,61.67,28.43,11,2,0,0.240700557
7382,63.17,63.17,29.81,11,3,0,0.295373333
7383,62.7,62.7,31.77,11,4,0,0.165042778
7384,61.73,61.73,31.88,11,5,0,0.217217222
7385,57.47,57.47,32.81,11,6,0,0.265160556
7386,54.04,54.04,33.17,11,7,0,0.428463333
7387,53.83,53.83,33.11,11,8,0,0.503266667
7388,51.82,51.82,33.72,11,9,0,0.665146111
7389,52.73,52.73,32.56,11,10,0,0.427824445
7390,52.73,52.73,30.6,11,11,0,0.485033888
7391,52.64,52.64,29.86,11,12,0,0.188762779
7392,51.21,51.21,30.12,11,13,0,0.199221666
7393,51.88,51.88,30.08,11,14,0,0.212294999
7394,50.6,50.6,30.71,11,15,0,0.226332777
7395,50.17,50.17,32.96,11,16,0,0.297946111
7396,49.34,46.27,34.51,11,17,0,0.980439999
7397,49.87,47.68,34.62,11,18,0,1.026896667
7398,49.61,47.68,35.46,11,19,0,0.865296666
7399,48.93,48.93,36.09,11,20,0,0.539890555
7400,51.56,51.56,37.61,11,21,0,0.571239445
7401,55.57,55.57,41.39,11,22,0,0.507002223
7402,55.93,55.93,41.95,11,23,0,0.428524445
7403,56.35,56.35,41.33,11,0,0,0.35198889
7404,56.58,56.58,39.07,11,1,0,0.401353333
7405,56.81,56.81,37.29,11,2,0,0.384863332
7406,57.25,57.25,34.47,11,3,0,0.308741111
7407,55.95,55.95,34.47,11,4,0,0.273834444
7408,54.19,54.19,32.48,11,5,0,0.298671111
7409,49.52,48.57,32.47,11,6,0,0.259964444
7410,44.18,44.18,32.01,11,7,0,0.277869445
7411,42.44,39.55,32.47,11,8,0,0.316445
7412,40.0,37.43,31.89,11,9,0,0.407317221
7413,38.08,38.08,31.21,11,10,0,0.370858333
7414,36.31,36.31,30.15,11,11,0,0.359478334
7415,34.74,32.39,30.54,11,12,0,0.278934445
7416,35.43,35.43,30.54,11,13,0,0.238377777
7417,36.24,36.24,32.0,11,14,0,0.185857777
7418,36.6,36.6,32.15,11,15,0,0.182303889
7419,36.64,36.64,32.94,11,16,0,0.236519999
7420,37.45,33.62,33.01,11,17,0,0.432125
7421,37.57,35.15,33.89,11,18,0,0.543655557
7422,37.63,37.63,33.94,11,19,0,0.366201112
7423,38.3,38.3,33.91,11,20,0,0.272156111
7424,40.71,38.03,34.5,11,21,0,0.22844611
7425,42.49,42.49,35.24,11,22,0,0.258099446
7426,42.72,42.72,36.19,11,23,0,0.199878333
7427,46.41,46.41,37.5,11,0,0,0.310089444
7428,48.29,46.19,36.8,11,1,0,0.330584998
7429,47.55,44.99,37.38,11,2,0,0.266132223
7430,45.07,41.95,39.18,11,3,0,0.258753334
7431,43.55,39.99,39.6,11,4,0,0.264161111
7432,43.32,39.5,40.13,11,5,0,0.159731666
7433,42.92,39.43,40.27,11,6,0,0.290712777
7434,43.47,41.21,40.4,11,7,0,0.528719446
7435,42.99,41.4,40.99,11,8,0,0.369504998
7436,42.87,41.39,41.03,11,9,0,0.257172222
7437,42.9,42.9,41.44,11,10,0,0.278053889
7438,42.9,42.9,40.97,11,11,0,0.287228333
7439,42.86,41.25,41.02,11,12,0,0.217849445
7440,42.32,39.81,40.72,11,13,0,0.239800001
7441,42.03,39.98,40.47,11,14,0,0.326145557
7442,41.34,38.55,39.29,11,15,0,0.224973889
7443,40.58,36.34,38.93,11,16,0,0.28382889
7444,40.21,35.26,37.77,11,17,0,0.417915556
7445,39.09,35.53,36.4,11,18,0,0.475053333
7446,38.71,34.11,35.39,11,19,0,0.549942777
7447,38.85,33.78,35.15,11,20,0,0.463004999
7448,38.98,33.75,34.44,11,21,0,0.399301111
7449,39.1,34.74,34.84,11,22,0,1.218084447
7450,41.0,34.84,34.44,11,23,0,0.291265558
7451,41.8,35.54,34.15,11,0,0,0.292385
7452,41.41,35.3,33.86,11,1,0,0.278779999
7453,40.3,35.21,34.43,11,2,0,0.327812778
7454,40.22,34.33,34.14,11,3,0,0.357826668
7455,39.87,35.07,34.7,11,4,0,0.171198334
7456,37.72,30.37,33.45,11,5,0,0.165063889
7457,37.15,31.85,32.28,11,6,0,0.327641667
7458,37.01,31.48,31.89,11,7,0,0.228331667
7459,37.0,29.29,31.05,11,8,0,0.605097779
7460,36.91,28.6,30.08,11,9,0,0.52648611
7461,36.19,28.52,28.08,11,10,0,0.379792224
7462,35.96,28.53,26.61,11,11,0,0.336470555
7463,35.21,26.65,24.43,11,12,0,0.22289389
7464,34.64,27.17,22.19,11,13,0,0.342161667
7465,34.36,26.27,21.91,11,14,0,0.389110556
7466,33.56,24.64,20.81,11,15,0,0.484920555
7467,33.24,24.9,20.51,11,16,0,1.133132222
7468,33.01,26.62,21.59,11,17,0,0.730797222
7469,32.68,24.57,21.37,11,18,0,0.973897221
7470,32.28,26.93,20.38,11,19,0,0.698761667
7471,32.11,26.39,21.16,11,20,0,0.38684
7472,33.8,28.66,22.08,11,21,0,0.297096666
7473,35.93,31.12,22.14,11,22,0,0.231640556
7474,38.26,34.06,23.56,11,23,0,0.484028888
7475,38.74,33.7,23.81,11,0,0,1.201421109
7476,41.1,38.23,23.79,11,1,0,0.591425556
7477,42.34,39.18,23.3,11,2,0,0.575452223
7478,43.05,38.62,23.26,11,3,0,0.407466667
7479,43.63,41.4,23.06,11,4,0,0.195619999
7480,42.49,40.46,23.99,11,5,0,0.198577777
7481,41.09,37.84,25.6,11,6,0,0.338386666
7482,40.72,37.47,25.85,11,7,0,0.185676667
7483,40.36,36.61,24.52,11,8,0,0.280504444
7484,40.98,38.14,24.44,11,9,0,0.697141111
7485,41.22,36.74,24.8,11,10,0,0.308067223
7486,42.0,37.75,26.11,11,11,0,0.337718333
7487,42.16,37.5,26.67,11,12,0,0.525472222
7488,42.23,42.23,26.66,11,13,0,0.574542777
